Order ID,Product ID,Customer ID,TerritoryID,Sales,Quantity,Discount,Profit,Status,Order Date,Ship Date,Returned
CA-2019-150504,OFF-ST-10000615,HG-14845,6,18.16,2,0.2,1.82,Shipped,06-11-19,12-11-19,no
CA-2017-158351,TEC-AC-10001838,BC-11125,6,319.98,2,0.2,92,Shipped,20-06-17,24-06-17,no
CA-2016-122679,OFF-AR-10004757,AB-10255,6,19.68,6,0,6.49,Shipped,22-07-16,28-07-16,no
CA-2018-164770,FUR-BO-10003893,MY-18295,6,781.86,10,0.32,-137.98,Shipped,02-12-18,04-12-18,no
CA-2018-164770,OFF-PA-10003893,MY-18295,6,30.82,9,0.2,9.63,Shipped,02-12-18,04-12-18,no
CA-2019-130505,FUR-TA-10001932,NF-18385,6,673.34,3,0.3,-76.95,Shipped,12-10-19,12-10-19,no
US-2019-125213,OFF-FA-10001561,NB-18655,6,6.54,3,0,2.16,Shipped,11-12-19,13-12-19,no
CA-2017-156566,TEC-PH-10001817,EM-13960,6,572.8,2,0.2,50.12,Shipped,01-10-17,04-10-17,no
US-2018-102232,OFF-AR-10000538,MF-17665,6,197.05,7,0,59.11,Shipped,05-08-18,11-08-18,no
CA-2019-111738,OFF-BI-10004584,CM-12385,6,2022.27,8,0.2,682.52,Shipped,03-01-19,07-01-19,no
CA-2019-111738,OFF-AR-10000817,CM-12385,6,9.12,3,0,3.1,Shipped,03-01-19,07-01-19,no
CA-2019-163188,OFF-BI-10000756,EC-14050,6,38.16,9,0,19.08,Shipped,07-11-19,07-11-19,no
CA-2018-105207,FUR-TA-10000617,BO-11350,6,1592.85,7,0,350.43,Shipped,03-01-18,08-01-18,no
CA-2018-105207,OFF-BI-10004364,BO-11350,6,11.88,2,0,5.35,Shipped,03-01-18,08-01-18,no
US-2018-123610,TEC-AC-10004518,VM-21835,6,120,6,0,46.8,Shipped,12-05-18,16-05-18,no
US-2018-123610,OFF-AP-10002222,VM-21835,6,8.67,1,0,2.34,Shipped,12-05-18,16-05-18,no
CA-2019-118213,OFF-PA-10002615,AB-10060,6,4.41,1,0,2.03,Shipped,05-11-19,07-11-19,no
CA-2019-118213,OFF-PA-10000565,AB-10060,6,167.94,3,0,82.29,Shipped,05-11-19,07-11-19,no
CA-2019-118213,OFF-PA-10003673,AB-10060,6,67.8,10,0,31.19,Shipped,05-11-19,07-11-19,no
CA-2018-149237,FUR-FU-10002088,CM-12235,6,26.94,3,0,11.31,Shipped,26-05-18,30-05-18,no
US-2017-158589,FUR-FU-10001546,KW-16570,6,32.04,3,0,8.01,Shipped,20-11-17,24-11-17,no
CA-2018-101329,OFF-AR-10000614,MM-17920,6,32.13,9,0,8.35,Shipped,22-04-18,29-04-18,no
CA-2018-101329,OFF-AR-10003190,MM-17920,6,2.88,1,0,0.81,Shipped,22-04-18,29-04-18,no
CA-2018-113607,TEC-PH-10004094,PW-19030,6,1091.93,7,0,272.98,Shipped,14-10-18,18-10-18,no
CA-2018-113607,OFF-PA-100019701,PW-19030,6,111.96,2,0,54.86,Shipped,14-10-18,18-10-18,no
CA-2016-149104,OFF-AR-10002952,RD-19900,6,26.7,2,0,7.48,Shipped,05-04-16,07-04-16,no
CA-2016-149104,OFF-BI-10004209,RD-19900,6,40.2,5,0,18.09,Shipped,05-04-16,07-04-16,no
CA-2016-149104,OFF-AR-10004685,RD-19900,6,13.89,3,0,4.58,Shipped,05-04-16,07-04-16,no
CA-2016-149104,OFF-ST-10000991,RD-19900,6,689.82,6,0,20.69,Shipped,05-04-16,07-04-16,no
CA-2018-105263,OFF-AR-10002399,LM-17065,6,38.34,9,0,15.72,Shipped,06-08-18,11-08-18,no
CA-2016-130575,OFF-BI-10002353,CS-11845,6,9.26,3,0.8,-13.9,Shipped,14-12-16,16-12-16,no
CA-2019-142461,FUR-BO-10001811,KT-16480,6,204.67,1,0.32,-6.02,Shipped,30-05-19,03-06-19,no
CA-2018-125220,TEC-AC-10003033,BE-11410,6,1649.75,5,0,544.42,Shipped,14-10-18,19-10-18,no
CA-2016-100293,OFF-PA-10000176,NF-18475,6,91.06,6,0.2,31.87,Shipped,14-03-16,18-03-16,no
CA-2016-154165,OFF-AR-10003631,DL-13315,6,54.21,14,0.2,8.81,Shipped,17-02-16,24-02-16,no
CA-2017-123939,TEC-PH-10000923,MS-17710,6,26.98,3,0.4,4.05,Shipped,24-08-17,26-08-17,no
CA-2017-123939,OFF-LA-10003190,MS-17710,6,6.91,3,0.2,2.51,Shipped,24-08-17,26-08-17,no
CA-2017-123939,OFF-ST-10003208,MS-17710,6,435.5,3,0.2,48.99,Shipped,24-08-17,26-08-17,no
US-2019-104451,OFF-AP-10000692,MM-18055,6,81.08,4,0,22.7,Shipped,08-05-19,12-05-19,no
CA-2018-101189,OFF-ST-10004180,JB-15400,6,93.02,2,0,3.72,Shipped,04-02-18,09-02-18,no
CA-2016-169446,TEC-PH-10002817,SG-20605,6,323.98,3,0.2,36.45,Shipped,19-12-16,25-12-16,no
CA-2016-169446,OFF-PA-10000295,SG-20605,6,15.55,3,0.2,5.44,Shipped,19-12-16,25-12-16,no
CA-2016-169446,OFF-ST-10000419,SG-20605,6,32.59,3,0.2,-7.74,Shipped,19-12-16,25-12-16,no
CA-2019-156958,OFF-BI-10001524,PB-18805,6,83.92,5,0.2,29.37,Shipped,05-12-19,06-12-19,yes
CA-2019-156958,FUR-FU-10003268,PB-18805,6,199.9,5,0,39.98,Shipped,05-12-19,06-12-19,yes
CA-2019-156958,TEC-PH-10000148,PB-18805,6,31.18,3,0.2,-7.01,Shipped,05-12-19,06-12-19,yes
CA-2019-156958,OFF-BI-10001543,PB-18805,6,172.75,6,0.2,60.46,Shipped,05-12-19,06-12-19,yes
CA-2019-156958,OFF-BI-10002071,PB-18805,6,9.3,2,0.2,3.02,Shipped,05-12-19,06-12-19,yes
CA-2019-101637,OFF-ST-10002352,AC-10615,6,12.77,2,0.2,0.96,Shipped,24-03-19,25-03-19,no
CA-2019-111759,OFF-PA-10003127,MR-17545,6,52.76,2,0,24.27,Shipped,08-07-19,12-07-19,no
CA-2019-102729,OFF-ST-10000464,BF-11215,6,55.62,2,0.2,5.56,Shipped,26-10-19,31-10-19,no
CA-2018-116596,FUR-CH-10000553,BW-11200,6,427.64,14,0.1,80.78,Shipped,27-10-18,31-10-18,no
CA-2018-116596,OFF-FA-10000134,BW-11200,6,40.67,7,0,12.61,Shipped,27-10-18,31-10-18,no
CA-2018-116596,OFF-ST-10000636,BW-11200,6,33.48,2,0,1.34,Shipped,27-10-18,31-10-18,no
CA-2018-116596,OFF-BI-10002949,BW-11200,6,9.73,2,0.2,3.28,Approved,27-10-18,31-10-18,no
CA-2019-124191,FUR-FU-10002364,TS-21610,8,8.86,3,0.6,-6.86,Approved,12-06-19,14-06-19,no
CA-2018-148747,FUR-BO-10002613,AS-10045,8,477.67,2,0.15,84.29,Approved,25-09-18,27-09-18,no
US-2019-169488,OFF-PA-10002659,AA-10375,8,16.9,5,0,7.77,Approved,07-09-19,09-09-19,no
US-2019-169488,OFF-PA-10000157,AA-10375,8,39.96,2,0,18.78,Approved,07-09-19,09-09-19,no
CA-2017-135727,FUR-CH-10004540,PS-18970,8,191.97,7,0.2,16.8,Approved,11-05-17,16-05-17,no
CA-2017-135251,OFF-LA-10004544,RP-19270,8,35.52,3,0.2,13.32,Approved,06-08-17,10-08-17,no
CA-2017-135251,OFF-BI-10001097,RP-19270,8,6.23,5,0.8,-9.66,Approved,06-08-17,10-08-17,no
CA-2017-135251,OFF-PA-10003302,RP-19270,8,56.7,2,0.2,19.14,Approved,06-08-17,10-08-17,no
CA-2017-135251,FUR-BO-10003965,RP-19270,8,369.2,3,0.32,-114.02,Approved,06-08-17,10-08-17,no
CA-2016-166590,TEC-AC-10003433,NC-18625,8,1.98,2,0,0.89,Approved,29-10-16,02-11-16,no
CA-2016-166590,OFF-PA-10000482,NC-18625,8,75.88,2,0,35.66,Approved,29-10-16,02-11-16,no
CA-2018-131744,OFF-PA-10004610,SC-20770,8,6.85,2,0.2,2.14,Approved,18-06-18,20-06-18,no
CA-2018-131744,OFF-BI-10003910,SC-20770,8,4.63,2,0.7,-3.85,Approved,18-06-18,20-06-18,no
CA-2018-131744,OFF-AP-10001394,SC-20770,8,453.6,3,0.2,90.72,In process,18-06-18,20-06-18,no
CA-2017-160864,OFF-BI-10004654,NF-18595,1,13.85,3,0.2,5.19,In process,03-05-17,06-05-17,no
CA-2017-147690,OFF-ST-10001526,SC-20020,1,577.58,6,0.2,43.32,In process,10-11-17,14-11-17,no
CA-2017-163923,TEC-AC-10000358,BD-11560,1,151.96,4,0,36.47,In process,30-05-17,03-06-17,no
CA-2018-125724,FUR-FU-10000246,SM-20950,1,68.43,7,0.2,8.55,In process,22-09-18,27-09-18,no
CA-2017-111612,FUR-FU-10003799,EB-14110,1,71.12,5,0.2,9.78,In process,28-11-17,02-12-17,no
CA-2017-111612,OFF-FA-10003021,EB-14110,1,3.01,2,0.2,0.56,In process,28-11-17,02-12-17,no
CA-2017-156853,OFF-PA-10003656,HP-14815,1,184.66,7,0,84.94,In process,03-12-17,05-12-17,no
CA-2016-103086,FUR-FU-10004586,EB-14170,8,5.31,2,0.6,-1.59,Rejected,17-10-16,19-10-16,no
CA-2018-129280,TEC-AC-10003832,SM-20905,7,132.52,5,0.2,34.79,Approved,03-05-18,05-05-18,no
CA-2018-129280,OFF-ST-10002554,SM-20905,7,195.64,5,0.2,-44.02,Approved,03-05-18,05-05-18,no
CA-2018-129280,FUR-FU-10001876,SM-20905,7,51.97,2,0.2,10.39,Approved,03-05-18,05-05-18,no
CA-2018-129280,TEC-AC-10002637,SM-20905,7,431.98,3,0.2,-75.6,Approved,03-05-18,05-05-18,no
CA-2018-129280,TEC-MA-10003589,SM-20905,7,224.94,3,0.7,-164.95,Approved,03-05-18,05-05-18,no
CA-2018-129280,OFF-LA-10000081,SM-20905,7,6,2,0.2,2.1,Approved,03-05-18,05-05-18,no
CA-2017-161242,OFF-PA-10001838,CG-12040,7,11.76,2,0,5.76,Approved,01-06-17,08-06-17,no
CA-2016-130428,FUR-CH-10002965,TG-21640,7,1125.49,7,0.2,98.48,Approved,31-03-16,31-03-16,no
CA-2016-130428,OFF-BI-10001636,TG-21640,7,12.65,5,0.7,-10.12,Approved,31-03-16,31-03-16,no
CA-2016-130428,OFF-AR-10004027,TG-21640,7,4.03,2,0.2,1.06,Approved,31-03-16,31-03-16,no
CA-2019-104388,TEC-PH-10002293,DK-12835,7,79.96,4,0,22.39,Approved,05-07-19,07-07-19,no
CA-2017-113131,OFF-BI-10003196,MB-17305,7,6.73,6,0.7,-4.49,Approved,24-09-17,24-09-17,no
CA-2017-113131,OFF-ST-10001172,MB-17305,7,33.57,2,0.2,1.68,Approved,24-09-17,24-09-17,no
CA-2017-113131,OFF-EN-10003068,MB-17305,7,15.84,2,0.2,5.54,Approved,24-09-17,24-09-17,no
CA-2017-113131,OFF-LA-10003510,MB-17305,7,24.42,1,0.2,7.94,Approved,24-09-17,24-09-17,no
CA-2017-113131,OFF-AR-10003504,MB-17305,7,17.12,5,0.2,1.93,Approved,24-09-17,24-09-17,no
CA-2017-148495,FUR-FU-10001889,SF-20065,7,31.56,3,0,10.41,Approved,13-08-17,13-08-17,no
CA-2017-143147,FUR-CH-10000863,PS-18760,7,105.69,1,0.3,-28.69,Approved,26-05-17,28-05-17,no
CA-2017-143147,TEC-MA-10004679,PS-18760,7,399.54,2,0.4,-79.91,Approved,26-05-17,28-05-17,no
CA-2017-143147,FUR-CH-10004754,PS-18760,7,104.93,5,0.3,-4.5,Approved,26-05-17,28-05-17,no
CA-2019-152975,TEC-PH-10004586,RB-19705,7,1079.85,3,0,323.95,Approved,14-09-19,16-09-19,no
CA-2019-152975,OFF-ST-10001370,RB-19705,7,70.98,1,0,3.55,Approved,14-09-19,16-09-19,no
CA-2019-152975,OFF-AR-10001988,RB-19705,7,29.95,5,0,8.69,Approved,14-09-19,16-09-19,no
CA-2019-152975,FUR-CH-10003298,RB-19705,7,589.41,5,0.1,-6.55,Approved,14-09-19,16-09-19,no
CA-2018-107475,OFF-FA-10002988,RS-19870,7,9.65,6,0.2,3.5,Approved,07-06-18,11-06-18,no
CA-2019-116127,FUR-BO-10002213,SB-20185,7,400.78,1,0.2,-5.01,Approved,25-06-19,27-06-19,no
CA-2019-132584,OFF-ST-10000344,HJ-14875,7,53.72,4,0,13.97,Approved,26-08-19,27-08-19,no
CA-2018-160598,OFF-PA-10002319,SV-20815,7,31.01,1,0.2,11.24,Approved,26-08-18,28-08-18,no
CA-2018-108630,OFF-BI-10002437,BE-11410,7,61.12,5,0.2,22.16,Approved,18-11-18,18-11-18,no
US-2019-129203,OFF-ST-10001418,BM-11575,7,195.14,4,0.2,-43.91,Approved,17-04-19,22-04-19,no
CA-2019-110940,OFF-AR-10000380,AZ-10750,7,121.54,4,0.2,15.19,Approved,23-07-19,28-07-19,no
CA-2016-119172,OFF-PA-10003036,HD-14785,7,17.47,3,0.2,5.68,Approved,11-05-16,15-05-16,no
CA-2016-119172,OFF-BI-10002026,HD-14785,7,104.58,9,0.8,-172.56,Approved,11-05-16,15-05-16,no
US-2018-105452,FUR-FU-10003691,BF-11005,7,24.7,5,0.6,-9.88,Approved,28-07-18,01-08-18,no
US-2018-105452,FUR-FU-10003806,BF-11005,7,302.72,5,0.6,-378.4,In process,28-07-18,01-08-18,no
CA-2019-108931,OFF-PA-10002741,HZ-14950,8,8.56,2,0,3.85,In process,14-09-19,19-09-19,yes
CA-2019-108931,OFF-PA-10003845,HZ-14950,8,11.56,2,0,5.66,In process,14-09-19,19-09-19,yes
CA-2019-104619,OFF-AP-10001492,KD-16495,8,25.86,3,0,6.72,In process,24-01-19,29-01-19,no
CA-2019-104619,OFF-BI-10004318,KD-16495,8,276.78,2,0.2,89.95,In process,24-01-19,29-01-19,no
CA-2019-104619,TEC-PH-10000193,KD-16495,8,110.35,3,0.2,8.28,In process,24-01-19,29-01-19,no
CA-2017-149517,FUR-FU-10003464,FC-14245,8,60.84,3,0,19.47,In process,19-09-17,23-09-17,no
CA-2017-116841,OFF-AP-10002403,TP-21130,8,35.21,1,0.2,2.64,In process,14-04-17,18-04-17,no
CA-2019-107797,OFF-PA-10003848,EB-13705,8,41.47,8,0.2,14.52,In process,08-05-19,11-05-19,no
CA-2018-117604,OFF-PA-10001357,JP-15520,8,239.5,5,0,114.96,In process,04-09-18,09-09-18,no
CA-2016-130155,OFF-SU-10004737,TD-20995,8,34.2,5,0,9.23,In process,19-05-16,22-05-16,no
CA-2018-129861,FUR-TA-10003715,DM-13345,8,376.87,3,0.4,-213.56,In process,17-06-18,23-06-18,no
CA-2017-138625,OFF-AP-10003099,EG-13900,8,197.72,4,0,55.36,In process,02-11-17,05-11-17,no
US-2019-122672,TEC-AC-10002323,HG-14965,8,70.72,4,0.2,-6.19,In process,04-11-19,09-11-19,no
US-2019-122672,OFF-ST-10002344,HG-14965,8,194.35,3,0.2,-43.73,In process,04-11-19,09-11-19,no
CA-2019-117128,OFF-PA-10000007,BF-11080,8,21.6,6,0,9.94,In process,05-12-19,08-12-19,no
CA-2019-117128,OFF-LA-10000248,BF-11080,8,11.07,3,0,5.2,In process,05-12-19,08-12-19,no
CA-2018-130638,FUR-FU-10002116,SC-20095,8,282.84,4,0,19.8,In process,16-05-18,19-05-18,yes
CA-2018-130638,OFF-LA-10002195,SC-20095,8,27.72,9,0,13.31,In process,16-05-18,19-05-18,yes
CA-2019-144365,OFF-FA-10000735,CS-11950,8,11.68,4,0,5.26,In process,24-10-19,30-10-19,no
CA-2018-110086,TEC-PH-10001299,BD-11320,8,239.98,2,0.2,24,In process,18-09-18,22-09-18,no
CA-2016-128524,OFF-AP-10002892,MZ-17515,8,22.98,1,0,6.89,In process,11-11-16,13-11-16,no
CA-2016-128524,TEC-AC-10002718,MZ-17515,8,102.13,7,0,15.32,In process,11-11-16,13-11-16,no
CA-2016-128524,OFF-BI-10003527,MZ-17515,8,2033.58,2,0.2,762.59,In process,11-11-16,13-11-16,no
CA-2018-140256,OFF-AR-10002255,PW-19030,8,5.76,2,0,1.67,In process,22-08-18,29-08-18,no
CA-2019-160633,TEC-CO-10002095,BS-11380,8,899.98,3,0.4,75,In process,16-11-19,21-11-19,no
CA-2019-160633,OFF-AR-10004022,BS-11380,8,86.35,3,0.2,5.4,In process,16-11-19,21-11-19,no
CA-2019-160633,TEC-AC-10002335,BS-11380,8,139.96,5,0.2,-1.75,In process,16-11-19,21-11-19,no
CA-2016-115133,OFF-AP-10001634,DA-13450,8,16.7,6,0.2,1.25,In process,26-09-16,30-09-16,no
CA-2016-115133,TEC-AC-10002370,DA-13450,8,3.15,2,0.2,0.47,In process,26-09-16,30-09-16,no
CA-2016-115133,OFF-PA-10000174,DA-13450,8,32.9,4,0.2,11.1,In process,26-09-16,30-09-16,no
CA-2019-137449,OFF-AP-10000240,ME-17725,8,21.39,2,0.8,-54.55,In process,29-06-19,30-06-19,no
CA-2019-137449,FUR-TA-10002855,ME-17725,8,307.31,3,0.3,-39.51,In process,29-06-19,30-06-19,no
CA-2019-137449,FUR-BO-10000780,ME-17725,8,410,3,0.32,-96.47,In process,29-06-19,30-06-19,no
CA-2019-103520,OFF-PA-10001846,MH-17785,8,9.25,2,0.2,3.35,In process,23-09-19,25-09-19,no
CA-2016-139283,OFF-BI-10002049,BT-11440,8,14.67,3,0,6.75,In process,23-11-16,27-11-16,no
CA-2016-118192,OFF-PA-10002947,MM-17920,8,37.41,7,0.2,13.09,In process,13-01-16,18-01-16,no
CA-2016-118192,OFF-BI-10003476,MM-17920,8,3.44,2,0.7,-2.52,In process,13-01-16,18-01-16,no
CA-2018-168844,OFF-BI-10002609,NM-18520,8,7.15,3,0.2,2.32,In process,31-05-18,06-06-18,no
CA-2018-168844,TEC-PH-10003215,NM-18520,8,179.7,6,0,88.05,In process,31-05-18,06-06-18,no
CA-2019-154809,OFF-AP-10004785,MH-17455,8,90.64,8,0,38.98,In process,13-02-19,17-02-19,no
CA-2016-151330,TEC-AC-10000865,TC-21295,8,177,3,0,30.09,In process,14-10-16,17-10-16,no
CA-2016-151330,OFF-ST-10000615,TC-21295,8,79.45,7,0,22.25,In process,14-10-16,17-10-16,no
CA-2016-151330,FUR-CH-10000749,TC-21295,8,1628.82,9,0,260.61,In process,14-10-16,17-10-16,no
CA-2016-124702,FUR-FU-10003553,MH-17785,8,137.54,2,0,55.02,In process,18-11-16,25-11-16,no
CA-2016-124702,FUR-TA-10003008,MH-17785,8,730.2,4,0,94.93,In process,18-11-16,25-11-16,no
US-2019-125808,OFF-PA-10001846,EP-13915,8,11.56,2,0,5.66,Shipped,12-11-19,15-11-19,no
CA-2017-116638,FUR-TA-10000198,JH-15985,8,4297.64,13,0.4,-1862.31,Shipped,28-01-17,31-01-17,no
CA-2016-104563,OFF-AR-10000390,CM-12715,8,20.65,5,0,9.5,Shipped,07-03-16,12-03-16,no
CA-2016-104563,OFF-ST-10000934,CM-12715,8,204.9,5,0,0,Shipped,07-03-16,12-03-16,no
CA-2016-104563,FUR-CH-10002780,CM-12715,8,436.7,6,0.2,21.84,Shipped,07-03-16,12-03-16,no
CA-2016-104563,FUR-CH-10004495,CM-12715,8,481.57,2,0.2,54.18,Shipped,07-03-16,12-03-16,no
US-2019-107979,TEC-AC-10002006,FO-14305,8,89.54,7,0.2,12.31,Shipped,08-06-19,13-06-19,no
US-2019-107979,OFF-ST-10002485,FO-14305,8,35.17,2,0.2,-8.35,Approved,08-06-19,13-06-19,no
US-2019-107979,OFF-BI-10000778,FO-14305,8,72.59,2,0.7,-48.39,Approved,08-06-19,13-06-19,no
CA-2016-150518,OFF-ST-10000877,MW-18220,8,221.16,4,0,57.5,Approved,19-11-16,24-11-16,no
CA-2016-150518,TEC-PH-10002103,MW-18220,8,281.97,3,0,78.95,Approved,19-11-16,24-11-16,no
CA-2018-107104,FUR-BO-10002213,MS-17365,8,3406.66,8,0.15,160.31,Approved,26-11-18,30-11-18,no
CA-2018-107104,OFF-AR-10004269,MS-17365,8,37.17,9,0,10.41,In process,26-11-18,30-11-18,no
CA-2018-107104,OFF-AP-10000055,MS-17365,8,64.96,2,0,19.49,In process,26-11-18,30-11-18,no
CA-2018-107104,FUR-FU-10002937,MS-17365,8,595.38,6,0,297.69,In process,26-11-18,30-11-18,no
CA-2019-161893,TEC-AC-10001874,HP-14815,8,95.98,2,0.2,12,In process,23-01-19,27-01-19,no
CA-2019-161893,OFF-BI-10004506,HP-14815,8,4.94,2,0.7,-3.62,In process,23-01-19,27-01-19,no
CA-2016-156160,FUR-FU-10001876,AS-10090,9,97.44,3,0,35.08,Approved,22-09-16,29-09-16,no
CA-2016-156160,OFF-BI-10003355,AS-10090,9,3.98,1,0.2,1.39,Approved,22-09-16,29-09-16,no
CA-2016-156160,OFF-AR-10003876,AS-10090,9,13.04,4,0,5.74,Approved,22-09-16,29-09-16,no
CA-2016-156160,FUR-CH-10004983,AS-10090,9,579.53,4,0.1,83.71,Approved,22-09-16,29-09-16,no
CA-2016-100860,OFF-LA-10001982,CS-12505,9,18.75,5,0,9,Approved,26-03-16,30-03-16,no
CA-2018-160717,TEC-PH-10001459,ME-17320,9,3023.93,9,0.2,226.79,Approved,06-06-18,11-06-18,no
CA-2018-160717,TEC-AC-10002134,ME-17320,9,26.96,2,0,3.77,Approved,06-06-18,11-06-18,no
CA-2018-160717,TEC-PH-10001760,ME-17320,9,477.6,3,0.2,161.19,Shipped,06-06-18,11-06-18,no
CA-2019-132619,OFF-ST-10001511,MS-17770,8,193.95,3,0,9.7,Shipped,31-08-19,05-09-19,no
US-2017-120957,OFF-PA-10003953,KH-16690,8,12.96,2,0,6.22,Shipped,07-12-17,07-12-17,no
CA-2019-157448,FUR-FU-10003268,LC-16885,8,119.94,3,0,23.99,Shipped,16-11-19,20-11-19,no
CA-2019-157448,FUR-FU-10001847,LC-16885,8,12.42,3,0,4.47,In process,16-11-19,20-11-19,no
CA-2018-126270,OFF-BI-10002764,AF-10870,6,18.09,7,0.2,6.56,Shipped,23-04-18,27-04-18,no
CA-2018-126270,OFF-EN-10004386,AF-10870,6,71.97,3,0,35.99,Shipped,23-04-18,27-04-18,no
CA-2019-145275,OFF-LA-10001569,AH-10465,6,14.94,3,0,6.87,Shipped,02-04-19,06-04-19,no
CA-2017-133396,OFF-AR-10001446,GK-14620,6,64.68,7,0.2,8.08,Shipped,13-08-17,15-08-17,no
US-2019-140312,TEC-PH-10003442,KL-16645,6,22,5,0.2,1.38,Shipped,13-11-19,19-11-19,no
CA-2018-114867,OFF-PA-100004771,FM-14290,6,7.97,2,0.2,2.69,Shipped,23-12-18,28-12-18,no
CA-2018-114867,TEC-PH-10002645,FM-14290,6,1499.97,5,0.4,-374.99,Shipped,23-12-18,28-12-18,no
US-2016-164644,OFF-ST-10003123,JL-15850,8,26.63,1,0.2,1.33,Approved,22-07-16,24-07-16,no
CA-2018-137393,FUR-FU-10001617,GM-14500,7,41.6,4,0,14.14,In process,06-05-18,10-05-18,no
US-2016-120175,OFF-EN-10003862,MC-17635,7,64.02,6,0,29.45,In process,28-11-16,03-12-16,no
CA-2018-144785,OFF-AR-10001573,CS-12490,7,6.99,3,0,2.03,In process,18-04-18,23-04-18,no
CA-2018-144785,OFF-SU-10004290,CS-12490,7,6.84,1,0,1.85,In process,18-04-18,23-04-18,no
CA-2017-130113,OFF-ST-10000046,AH-10030,7,323.1,2,0,61.39,In process,27-12-17,31-12-17,no
CA-2017-130113,TEC-PH-10003505,AH-10030,7,668.16,9,0.2,75.17,In process,27-12-17,31-12-17,no
CA-2019-122770,OFF-LA-10004559,EP-13915,7,8.64,3,0,4.23,In process,13-12-19,18-12-19,no
CA-2019-122770,OFF-PA-10003172,EP-13915,7,38.88,6,0,18.66,In process,13-12-19,18-12-19,no
CA-2019-122770,FUR-FU-10001473,EP-13915,7,201.04,8,0,54.28,Approved,13-12-19,18-12-19,no
CA-2019-122770,OFF-PA-10000232,EP-13915,7,12.96,2,0,6.35,Approved,13-12-19,18-12-19,no
CA-2019-118668,TEC-AC-10000682,FW-14395,6,16.59,1,0,5.81,Approved,02-01-19,04-01-19,no
CA-2019-116498,OFF-AR-10003405,KA-16525,6,35.1,6,0,10.18,Approved,30-05-19,03-06-19,no
US-2019-130603,OFF-BI-10000301,SC-20050,6,11.65,9,0.8,-17.47,Approved,30-09-19,06-10-19,no
US-2019-135986,OFF-PA-10001534,PG-18895,6,32.4,5,0,15.55,Approved,20-06-19,27-06-19,no
US-2019-135986,TEC-PH-10003691,PG-18895,6,503.96,4,0,125.99,Approved,20-06-19,27-06-19,no
CA-2019-140536,OFF-AR-10001545,TA-21385,6,7.04,4,0,2.04,Approved,04-04-19,05-04-19,no
CA-2017-130183,FUR-BO-10001811,PO-18850,6,614,3,0.32,-18.06,Approved,13-11-17,17-11-17,no
CA-2017-107902,OFF-ST-10001837,SM-20950,6,470.36,11,0,122.29,Approved,28-08-17,02-09-17,no
CA-2019-130148,OFF-PA-10000551,NK-18490,6,31.08,6,0,15.23,Approved,24-09-19,28-09-19,no
CA-2019-130148,OFF-SU-10001574,NK-18490,6,7.3,2,0,2.19,Approved,24-09-19,28-09-19,no
US-2018-151260,OFF-AP-10002892,SC-20695,6,73.54,4,0.2,9.19,Approved,11-12-18,14-12-18,no
CA-2016-144281,OFF-LA-10003930,HK-14890,6,491.55,5,0,240.86,Approved,10-06-16,15-06-16,no
CA-2018-122511,FUR-FU-10001037,BT-11485,6,30.34,4,0.2,9.48,Approved,11-03-18,11-03-18,no
CA-2019-154116,OFF-PA-10004569,KM-16660,6,22.83,3,0,10.73,Approved,15-12-19,19-12-19,no
CA-2019-154116,OFF-AP-10000027,KM-16660,6,54.32,4,0,16.3,Approved,15-12-19,19-12-19,no
CA-2019-154116,TEC-PH-10000675,KM-16660,6,196.78,3,0.2,14.76,Approved,15-12-19,19-12-19,no
CA-2018-105291,OFF-FA-10003059,SP-20920,6,3.62,2,0,1.19,Approved,30-10-18,04-11-18,yes
CA-2019-147032,OFF-PA-10003256,LB-16795,6,11.54,1,0,5.54,Approved,31-07-19,04-08-19,no
CA-2019-147032,OFF-BI-10003656,LB-16795,6,849.95,5,0,390.98,Approved,31-07-19,04-08-19,no
CA-2019-147032,OFF-BI-10002897,LB-16795,6,11.01,3,0,5.39,Approved,31-07-19,04-08-19,no
CA-2019-125990,OFF-BI-10004826,JS-16030,6,39.62,3,0.2,13.87,Approved,19-10-19,23-10-19,no
CA-2018-161746,FUR-CH-10004626,CS-11950,6,242.14,3,0.2,12.11,Approved,21-10-18,27-10-18,yes
CA-2018-161746,OFF-AR-10000390,CS-11950,6,12.39,3,0,5.7,Approved,21-10-18,27-10-18,yes
CA-2018-161746,FUR-FU-10003731,CS-11950,6,19.96,2,0,5.59,Approved,21-10-18,27-10-18,yes
CA-2018-161746,OFF-ST-10002743,CS-11950,6,340.92,3,0,3.41,Approved,21-10-18,27-10-18,yes
CA-2016-114251,FUR-FU-10001468,MD-17350,6,273.57,2,0.2,-34.2,Approved,05-11-16,10-11-16,no
CA-2016-114251,OFF-BI-10003684,MD-17350,6,13.19,2,0.7,-8.8,Approved,05-11-16,10-11-16,no
CA-2016-114251,OFF-ST-10003716,MD-17350,6,1080.1,6,0.2,-94.51,Cancelled,05-11-16,10-11-16,no
CA-2016-114251,TEC-AC-10001101,MD-17350,6,51.56,5,0.2,-6.45,Cancelled,05-11-16,10-11-16,no
CA-2016-114251,TEC-AC-10004864,MD-17350,6,58.42,2,0.2,16.79,Cancelled,05-11-16,10-11-16,no
CA-2018-116379,OFF-BI-10001543,LD-17005,6,57.58,2,0.2,20.15,Cancelled,07-11-18,12-11-18,no
