Order ID,Product ID,StatusID,Sales,Quantity,Discount,Profit
CA-2019-103065,OFF-PA-10000380,1,6.67,1,0.2,2.5
CA-2019-103065,OFF-AR-10003251,1,4.45,2,0.2,1.11
CA-2019-103065,FUR-FU-10000175,1,43.94,4,0.2,6.04
CA-2016-109855,OFF-BI-10004716,1,23.74,2,0.2,8.31
CA-2016-109855,TEC-AC-10002842,1,357,3,0,57.12
CA-2016-109897,TEC-PH-10003691,1,806.34,8,0.2,50.4
CA-2016-109897,FUR-FU-10002878,1,85.44,3,0,31.61
US-2016-143581,OFF-ST-10000991,1,344.91,3,0,10.35
CA-2017-129217,OFF-AP-10002439,1,70.97,5,0.8,-191.62
CA-2017-129217,OFF-AR-10004602,1,36.78,2,0.2,3.68
CA-2018-133816,TEC-PH-10001795,1,743.99,2,0.4,-124
CA-2017-140221,OFF-BI-10002854,1,11.21,2,0.8,-16.82
CA-2017-140221,FUR-FU-10000023,1,4.71,2,0.6,-1.88
CA-2017-140221,OFF-AP-10000828,1,180.98,5,0.8,-470.55
CA-2017-140221,OFF-ST-10000777,1,60.42,2,0.2,6.04
CA-2019-152310,TEC-CO-10000971,1,299.99,1,0,90
CA-2019-152310,OFF-PA-10003134,1,192.16,4,0,92.24
CA-2019-152310,TEC-PH-10002538,1,242.62,8,0.2,27.3
CA-2019-152310,OFF-ST-10001228,1,46.74,3,0,11.69
CA-2019-152310,TEC-AC-10000397,1,174.95,5,0,12.25
CA-2019-152310,OFF-BI-10004308,1,100.7,6,0.2,37.76
CA-2018-118101,OFF-PA-10000357,1,368.91,9,0,180.77
CA-2018-118101,OFF-BI-10000773,1,8.02,1,0,3.77
CA-2018-118101,OFF-ST-10001837,1,171.04,4,0,44.47
CA-2018-100307,OFF-PA-10002552,1,19.44,3,0,9.33
CA-2017-138457,OFF-BI-10000014,1,13.09,4,0.7,-10.04
CA-2016-131800,OFF-AP-10004136,1,122.94,3,0,30.73
CA-2016-131800,OFF-BI-10003429,1,35.45,7,0.2,12.85
CA-2016-118304,TEC-PH-10000376,1,19.98,2,0,5.19
CA-2019-121790,FUR-TA-10003469,1,69.38,1,0.5,-47.18
CA-2019-121790,OFF-SU-10004231,1,31.68,4,0.2,2.77
CA-2019-121790,TEC-PH-10002584,1,2003.17,4,0.2,250.4
CA-2019-121790,OFF-AR-10003602,1,9.34,2,0.2,3.15
CA-2018-169670,FUR-CH-10002331,1,2563.06,8,0.1,313.26
CA-2018-139549,FUR-CH-10001802,1,387.14,4,0.2,4.84
CA-2017-104059,OFF-AR-10000634,1,3.42,1,0.2,0.3
CA-2019-164112,OFF-ST-10002615,1,1085.42,7,0,282.21
CA-2017-143882,OFF-PA-10004040,1,43.06,9,0.2,15.61
US-2018-139262,OFF-BI-10003727,1,3.76,3,0.7,-2.76
US-2018-139262,OFF-BI-10002026,1,34.86,2,0.7,-26.73
US-2018-139262,OFF-ST-10001496,1,432.46,3,0.2,32.43
CA-2019-146192,OFF-ST-10003716,1,675.06,3,0,87.76
CA-2019-134810,OFF-EN-10002504,1,65.23,3,0.2,22.02
CA-2019-134810,FUR-CH-10001270,1,207,3,0.2,25.87
CA-2017-154284,TEC-MA-10004241,1,600.53,2,0.3,137.26
CA-2017-154284,OFF-AR-10001468,1,59.9,2,0.2,14.23
CA-2017-154284,TEC-AC-10003198,1,637.44,8,0.2,135.46
CA-2017-154284,FUR-FU-10003039,1,51.76,3,0.6,-33.64
CA-2016-156244,OFF-PA-10000295,1,31.1,6,0.2,10.89
CA-2016-156244,OFF-AR-10004344,5,47.96,5,0.2,4.2
CA-2016-156244,TEC-AC-10002473,5,158.93,7,0.2,41.72
CA-2016-156244,OFF-AP-10002403,5,211.25,6,0.2,15.84
CA-2016-156244,OFF-SU-10000432,5,5.55,2,0.2,-1.04
CA-2016-156244,OFF-LA-10000443,5,2.95,1,0.2,1
CA-2017-106362,OFF-BI-10003166,5,10.33,3,0.7,-7.58
US-2019-168802,OFF-BI-10002393,5,18.37,4,0.2,5.97
US-2019-146906,TEC-PH-10001809,5,299.9,2,0,74.97
CA-2018-166380,OFF-EN-10002600,5,26.55,9,0,12.74
CA-2018-166380,TEC-AC-10000109,5,111.98,2,0,26.88
US-2017-158911,FUR-FU-10003829,5,4.93,2,0.2,0.74
US-2017-158911,OFF-LA-10003223,5,11.78,3,0.2,4.27
US-2016-103338,OFF-AR-10001770,5,7.98,3,0,2.07
CA-2017-109169,OFF-EN-10003296,5,180.96,2,0,81.43
US-2019-167318,TEC-AC-10003870,5,1649.95,5,0,659.98
US-2019-167318,FUR-CH-10000665,5,362.35,3,0.2,45.29
US-2016-120313,TEC-PH-10003092,4,73.58,2,0.2,8.28
CA-2019-135419,FUR-TA-10001086,4,486.37,4,0.2,36.48
CA-2018-128671,OFF-PA-10001870,4,32.4,5,0,15.55
CA-2018-128671,OFF-BI-10003305,4,41.86,7,0,19.26
CA-2018-128671,OFF-BI-10003007,4,77.56,2,0,35.68
CA-2018-149335,OFF-AR-10001419,4,37.17,9,0,11.15
CA-2016-168312,OFF-ST-10003692,4,137.35,3,0.2,8.58
CA-2016-168312,FUR-TA-10001866,4,376.51,3,0.3,-43.03
US-2019-105935,FUR-FU-10002157,4,62.72,4,0,24.46
US-2019-105935,TEC-PH-10001459,4,2939.93,7,0,764.38
CA-2016-161508,FUR-CH-10002126,4,512.36,3,0.3,-14.64
CA-2016-161508,OFF-FA-10001561,4,3.49,2,0.2,0.57
CA-2016-161508,OFF-AR-10003158,4,22.29,7,0.2,3.9
CA-2016-161508,OFF-PA-10001804,4,16.03,3,0.2,5.61
CA-2019-130904,OFF-AR-10000422,4,1.75,1,0.2,0.15
CA-2019-130904,OFF-AR-10000127,4,20.99,8,0.2,2.36
CA-2019-133620,OFF-ST-10004634,4,11.21,1,0,3.36
CA-2017-142937,OFF-AR-10003582,4,45.04,2,0.2,4.5
US-2018-149790,OFF-BI-100020261,4,15.62,2,0.8,-25
CA-2018-130778,OFF-AP-10000595,4,8.74,2,0,2.27
CA-2018-130778,OFF-PA-10001509,4,44.75,5,0,20.58
CA-2019-144456,OFF-ST-10001321,4,61.68,5,0.2,5.4
CA-2019-144456,TEC-PH-10001750,4,158.38,3,0.2,13.86
CA-2019-103478,OFF-BI-10001890,4,2.86,4,0.8,-4.58
CA-2019-103478,OFF-BI-10004224,4,94.19,7,0.8,-164.84
CA-2019-118577,OFF-PA-10001357,4,143.7,3,0,68.98
CA-2019-118577,OFF-PA-10004888,6,6.48,1,0,3.11
CA-2019-113572,TEC-AC-10002370,6,7.88,4,0,2.52
CA-2018-153269,OFF-ST-10004634,5,11.21,1,0,3.36
CA-2018-153269,FUR-CH-10002647,5,354.9,5,0,88.73
CA-2018-153269,OFF-PA-10001801,5,17.94,3,0,8.79
CA-2018-153269,OFF-BI-100046321,5,51.8,4,0,23.31
CA-2019-161655,OFF-BI-10002082,5,299.52,9,0,149.76
CA-2018-101469,OFF-AR-10003986,5,7.7,2,0,3.16
CA-2016-153087,OFF-PA-10001243,5,23.92,4,0,11.72
CA-2016-153087,TEC-AC-10003198,5,498,5,0,184.26
CA-2019-135076,FUR-CH-10003774,5,436.7,6,0.2,-38.21
CA-2016-161634,OFF-PA-10002262,5,32.4,5,0,15.55
CA-2019-141481,OFF-AP-10004532,5,61.44,3,0,16.59
CA-2018-132549,OFF-ST-10001325,5,73.36,7,0,19.81
US-2016-155544,OFF-LA-10004544,5,59.2,5,0.2,22.2
US-2016-155544,FUR-FU-100014731,5,32.95,3,0.2,6.59
US-2016-155544,FUR-CH-10000422,5,218.38,3,0.2,-10.92
US-2017-115238,FUR-FU-10002960,5,31.4,5,0,13.19
US-2017-115238,FUR-FU-10002445,5,9.48,1,0,3.79
US-2017-115238,TEC-PH-10001300,5,209.5,10,0,58.66
US-2017-115238,FUR-FU-10001025,5,24.3,5,0,10.45
US-2017-115238,OFF-PA-10002689,5,6.48,1,0,3.11
CA-2019-132199,FUR-FU-10004245,5,32.45,2,0.2,7.3
CA-2019-132199,OFF-BI-10003684,5,26.39,4,0.7,-17.59
CA-2019-132199,FUR-TA-10003748,5,373.47,5,0.4,-112.04
CA-2019-132199,OFF-BI-10002133,5,64.2,5,0.7,-44.94
CA-2019-132199,OFF-FA-10002280,5,8,2,0.2,2.8
CA-2018-163174,FUR-FU-10000308,5,186.54,3,0,41.04
CA-2016-110555,OFF-ST-10000876,5,87.08,7,0,24.38
CA-2016-110555,TEC-PH-10000586,5,105.58,2,0.2,9.24
CA-2016-110555,TEC-AC-10003399,5,217.44,6,0,91.32
CA-2019-147207,OFF-AR-10001955,5,31.74,2,0.2,3.97
CA-2019-147207,OFF-AP-10000027,5,5.43,2,0.8,-13.58
CA-2019-147207,FUR-TA-10002958,5,913.43,5,0.3,-169.64
CA-2019-147207,OFF-ST-10002615,5,372.14,3,0.2,27.91
CA-2019-137631,TEC-PH-10002624,5,751.98,2,0.2,84.6
CA-2019-157273,TEC-PH-10002275,5,604.77,4,0.2,60.48
CA-2016-109918,OFF-SU-10004290,5,27.36,4,0,7.39
CA-2016-109918,OFF-PA-10000174,5,20.56,2,0,9.66
CA-2016-109918,OFF-BI-10004308,5,83.92,5,0.2,31.47
CA-2018-118745,FUR-TA-10003473,5,902.71,3,0.2,33.85
CA-2018-163972,FUR-BO-10003894,1,120.67,2,0.15,21.29
CA-2016-165393,OFF-BI-10001658,1,4.98,1,0.8,-8.47
CA-2018-113726,FUR-FU-10003535,1,82.26,3,0,33.73
CA-2018-152940,OFF-ST-10000352,1,29.74,1,0,4.46
CA-2017-158701,OFF-AP-10004859,1,87.36,6,0,23.59
CA-2017-158701,OFF-BI-10001294,2,56.16,6,0.2,17.55
CA-2019-156272,OFF-AP-10001242,2,64.38,1,0.2,8.05
CA-2017-162964,OFF-ST-10002344,2,64.78,1,0.2,-14.58
CA-2017-162964,OFF-PA-10003349,2,15.55,3,0.2,5.64
CA-2017-162964,OFF-EN-10003055,2,223.89,7,0.2,69.96
CA-2016-103527,OFF-PA-10001622,2,10.9,3,0.2,3.4
CA-2018-134544,TEC-PH-10003800,2,84.78,2,0.2,-20.14
CA-2018-163048,FUR-CH-10001270,2,241.5,4,0.3,0
CA-2018-145135,TEC-AC-10003447,2,59.97,3,0,14.99
CA-2018-145135,OFF-PA-10004285,2,13.36,2,0,6.41
CA-2019-137582,OFF-BI-10001757,2,11.81,3,0.2,4.13
CA-2017-149601,OFF-ST-10001558,2,16.24,1,0,2.44
CA-2017-149601,OFF-ST-10001328,2,77.55,5,0,21.71
CA-2016-139423,OFF-AP-10004708,2,76.12,2,0,22.07
CA-2018-102596,OFF-FA-10000621,2,17.18,6,0.2,6.23
CA-2019-153227,OFF-PA-10001838,2,11.76,2,0,5.76
CA-2019-110625,FUR-FU-100014731,2,27.46,2,0,9.89
CA-2018-142594,TEC-PH-10000193,2,137.94,3,0,35.86
CA-2018-142594,FUR-FU-10002045,2,111.15,5,0,48.91
CA-2018-142594,OFF-AP-10002945,2,901.95,3,0,297.64
CA-2018-142594,FUR-TA-10001095,2,366.01,3,0.3,-47.06
CA-2016-152254,OFF-PA-10001144,2,310.69,7,0.2,108.74
US-2016-120236,OFF-BI-10004099,2,7.68,5,0.8,-11.52
CA-2019-120061,FUR-CH-10001973,2,155.37,2,0.3,-35.51
CA-2017-133837,OFF-ST-10000344,2,10.74,1,0.2,0.81
CA-2017-110814,OFF-BI-10002026,2,232.4,5,0.2,78.43
CA-2017-110814,FUR-CH-10003535,2,164.65,3,0.1,12.81
CA-2017-110814,OFF-PA-10004156,2,22.68,2,0,11.11
CA-2018-154067,OFF-PA-10002254,1,105.52,4,0,48.54
CA-2019-140480,FUR-FU-10003247,1,83.92,4,0,5.87
CA-2019-140480,TEC-AC-10002473,1,141.9,5,0,58.18
CA-2019-140480,FUR-FU-10001057,1,39.98,2,0,9.2
CA-2019-140480,OFF-AR-10001419,1,28.91,7,0,8.67
CA-2019-140480,OFF-AR-10004010,1,174.95,5,0,45.49
CA-2017-134082,OFF-BI-10004230,2,110.53,4,0.2,38.68
CA-2018-130820,FUR-TA-10001768,2,630.02,4,0.4,-199.51
CA-2018-159765,OFF-AR-10003514,2,27.86,7,0,9.19
CA-2019-132290,FUR-TA-10002228,2,933.41,4,0.3,-173.35
CA-2018-147109,OFF-PA-10001972,5,51.84,10,0.2,18.14
CA-2018-147109,TEC-AC-10002942,5,165.6,3,0.2,-6.21
CA-2019-107265,OFF-PA-10000474,5,106.32,3,0,49.97
CA-2019-118199,OFF-BI-10004330,5,147.92,5,0.2,46.22
CA-2019-118199,OFF-ST-10000604,5,104.28,3,0,26.07
CA-2019-118199,FUR-TA-10004154,5,286.85,1,0,63.11
CA-2019-118199,OFF-ST-10000636,5,66.96,4,0,2.68
CA-2019-118199,TEC-AC-10004171,5,199.98,2,0,87.99
CA-2019-150091,TEC-AC-10002167,5,45,3,0,4.95
CA-2019-150091,OFF-FA-10000621,5,17.9,5,0,8.77
CA-2019-150091,FUR-FU-10004053,5,40.48,2,0,17.41
CA-2019-150091,FUR-BO-10003404,5,2154.9,5,0,129.29
CA-2018-137652,OFF-BI-10004099,5,18.43,8,0.7,-12.29
CA-2017-128356,OFF-SU-10004290,5,10.94,2,0.2,0.96
CA-2019-167017,OFF-SU-10001935,5,4.36,2,0,0.17
US-2019-132220,TEC-AC-10004227,5,62.35,6,0.2,-10.91
CA-2018-118129,FUR-FU-10004904,5,303.92,5,0.2,-30.39
US-2016-113124,OFF-ST-10001511,5,129.3,2,0,6.46
CA-2019-155621,FUR-FU-10003535,5,274.2,10,0,112.42
US-2016-127635,OFF-FA-10000053,5,6.05,4,0.2,-1.36
US-2016-127635,OFF-PA-10004610,5,6.85,2,0.2,2.14
US-2016-127635,FUR-FU-10000550,5,9.96,5,0.6,-6.72
US-2016-127635,OFF-BI-10001721,5,8.55,2,0.8,-13.68
CA-2017-151470,OFF-BI-10004040,5,45.58,11,0.2,16.52
CA-2017-112823,TEC-AC-100025501,5,25.49,2,0.2,4.46
CA-2016-108861,OFF-BI-10003876,5,136.96,4,0.2,51.36
CA-2019-114370,TEC-PH-10000213,5,49.62,2,0.2,4.96
CA-2018-158302,OFF-PA-10002615,5,10.58,3,0.2,3.44
CA-2019-145779,OFF-PA-10002254,5,84.42,4,0.2,27.44
US-2018-155173,TEC-PH-10004586,5,431.94,2,0.4,-71.99
US-2018-155173,OFF-BI-10002982,5,2.04,1,0.7,-1.5
US-2018-155173,TEC-PH-10002538,5,68.24,3,0.4,-12.51
CA-2019-125451,FUR-TA-10001039,5,240.74,4,0.3,-13.76
CA-2019-125451,FUR-FU-10004963,5,35,4,0,14.7
CA-2019-125451,FUR-FU-10000277,5,210.68,2,0,50.56
CA-2019-125451,FUR-TA-10004915,5,637.9,3,0.3,-127.58
CA-2019-125451,OFF-PA-10003724,5,43.44,8,0,21.29
CA-2019-125451,OFF-AP-10002906,5,2.22,1,0,0.67
CA-2016-131387,TEC-PH-10001459,5,1679.96,5,0.2,126
CA-2018-125087,FUR-CH-10002880,5,344.37,4,0.3,-93.47
CA-2018-125087,OFF-ST-10001780,5,1554.94,3,0.2,77.75
CA-2018-125087,FUR-FU-10004748,5,127.88,5,0.6,-67.14
CA-2018-154081,TEC-PH-10001918,5,222.38,2,0.2,22.24
US-2019-118556,FUR-CH-100011461,5,106.87,3,0.3,-29.01
US-2019-118556,OFF-BI-10004364,5,3.56,3,0.8,-6.24
CA-2016-126200,OFF-BI-10002133,1,25.68,3,0.8,-39.8
CA-2016-126200,OFF-BI-10002225,1,12.38,3,0.8,-19.81
CA-2016-146500,OFF-BI-10002432,1,25.3,5,0,11.89
CA-2016-146500,OFF-ST-10000563,1,95.94,3,0,9.59
CA-2017-169537,OFF-LA-10001982,1,7.5,2,0,3.6
CA-2016-100881,TEC-PH-10003273,1,302.38,3,0.2,22.68
CA-2017-144043,TEC-AC-10002718,1,46.69,4,0.2,-2.92
CA-2017-116512,OFF-ST-10001505,1,17.94,3,0,3.05
CA-2017-101000,OFF-AP-10000179,1,370.14,3,0,144.35
CA-2018-168557,OFF-BI-10002309,1,8.93,2,0.2,3.12
US-2018-164196,FUR-TA-10001950,1,2678.94,6,0,241.1
US-2019-132031,FUR-BO-10001972,1,387.14,4,0.2,-14.52
US-2019-132031,TEC-AC-10002473,1,45.41,2,0.2,11.92
US-2019-132031,FUR-FU-10000193,1,77.95,3,0.2,-11.69
US-2019-132031,OFF-LA-10000081,1,3,1,0.2,1.05
CA-2017-169733,OFF-ST-10000876,1,9.95,1,0.2,1
CA-2019-169404,OFF-BI-10004492,1,37.9,4,0.7,-29.05
CA-2019-169404,OFF-PA-10001033,1,65.58,2,0.2,23.77
CA-2019-134880,OFF-PA-10004039,1,44.78,1,0.2,16.23
CA-2017-145758,TEC-MA-10004552,1,1035.8,4,0,269.31
CA-2019-158736,OFF-AR-10002578,1,5.76,2,0,1.67
US-2018-119270,OFF-PA-10004022,1,19.98,2,0,8.99
CA-2016-109890,TEC-PH-10004100,1,35.98,2,0,10.07
CA-2018-138583,OFF-AR-10001860,1,16.66,3,0.2,3.33
US-2019-118535,OFF-LA-10001297,1,20.7,2,0,9.94
CA-2018-126284,OFF-BI-10004828,1,83.7,5,0,41.01
CA-2019-142391,FUR-FU-10002759,1,199.8,10,0,71.93
CA-2019-124716,OFF-PA-10000740,1,45.68,2,0,21.01
CA-2019-124716,OFF-PA-10001144,1,110.96,2,0,53.26
CA-2019-124716,OFF-PA-10000859,1,11.94,3,0,5.97
CA-2018-158841,TEC-MA-10001127,1,8749.95,5,0,2799.98
CA-2018-158841,OFF-BI-10002557,1,36.4,8,0,18.2
CA-2018-158841,FUR-FU-10001731,1,18.69,7,0,7.1
CA-2019-106824,OFF-FA-10001135,1,5.94,3,0,0.12
CA-2017-109190,OFF-PA-10000069,1,60.74,8,0.2,20.5
CA-2017-109190,TEC-CO-10001943,1,479.98,3,0.2,161.99
CA-2017-109190,OFF-BI-10000977,1,6.08,1,0.8,-10.34
CA-2018-143154,TEC-AC-10002942,1,165.6,3,0.2,-6.21
CA-2016-169061,OFF-AR-10000588,1,59.52,3,0,15.48
CA-2016-169061,TEC-AC-10002001,1,479.97,3,0,177.59
CA-2016-169061,OFF-SU-10000381,1,18.62,2,0,5.4
CA-2016-169061,OFF-BI-10001617,1,49.63,6,0.2,16.75
CA-2016-169061,OFF-PA-10001878,1,97.82,2,0,45.98
CA-2017-102316,TEC-PH-10000376,1,15.98,2,0.2,1.2
CA-2017-102316,FUR-CH-10003396,1,184.75,3,0.2,-20.78
CA-2016-164903,OFF-PA-10003363,1,12.96,2,0,6.22
CA-2018-109400,FUR-CH-10003298,1,366.74,4,0.3,-110.02
CA-2018-130400,OFF-BI-10001757,1,8.86,9,0.8,-14.17
CA-2018-130400,TEC-AC-10004633,1,27.96,5,0.2,8.39
CA-2018-130400,OFF-EN-10001453,1,146.35,3,0.2,49.39
CA-2017-135853,TEC-AC-10004761,1,175.23,11,0,61.33
CA-2017-135853,TEC-PH-10003691,1,125.99,1,0,31.5
CA-2017-135853,OFF-BI-10004965,1,23,2,0,10.35
CA-2018-103359,OFF-BI-10004233,6,25.58,2,0.2,8.95
CA-2018-144645,FUR-FU-10003601,6,73.78,2,0.6,-77.47
CA-2019-141614,OFF-PA-10002787,6,20.74,4,0.2,7.26
CA-2017-122168,OFF-AR-10003602,6,17.52,3,0,8.23
CA-2017-122168,OFF-AR-10002053,6,35.76,12,0,10.01
CA-2018-132899,OFF-AR-10002833,6,3.64,2,0,0.98
CA-2019-149720,FUR-FU-10002501,6,30.34,6,0.6,-17.44
CA-2019-118003,FUR-FU-10002506,1,12.99,1,0,1.56
CA-2019-118003,FUR-CH-10003817,1,182.22,3,0,45.56
CA-2019-118003,FUR-CH-10004860,1,302.94,3,0,18.18
CA-2018-141887,FUR-FU-10002268,1,54.99,14,0.2,8.94
US-2018-160206,TEC-PH-10000148,1,12.99,1,0,0.26
CA-2019-133074,OFF-PA-10004082,1,55.86,7,0,27.93
CA-2019-161172,TEC-PH-10004348,1,44.38,2,0.4,-7.4
CA-2019-161172,FUR-FU-10003424,1,51.26,6,0.2,7.69
CA-2019-161172,OFF-BI-10004654,1,5.19,3,0.7,-3.46
CA-2019-161172,TEC-AC-10004571,1,159.98,2,0.2,44
CA-2019-161172,OFF-ST-10000675,1,54.22,2,0.2,3.39
CA-2019-137624,FUR-CH-10001714,1,241.42,2,0.2,-36.21
CA-2018-156748,OFF-PA-10000380,1,33.36,4,0,16.68
CA-2018-156748,OFF-PA-10002713,1,13.76,2,0,6.33
CA-2018-156748,OFF-ST-10001370,1,496.86,7,0,24.84
CA-2018-156748,FUR-CH-10000513,1,389.97,3,0,35.1
CA-2017-169677,OFF-LA-10003223,1,9.82,2,0,4.81
US-2016-163146,TEC-AC-10002217,1,56.4,3,0,3.38
CA-2017-157343,OFF-BI-10003707,1,18.31,4,0.7,-12.21
CA-2017-157343,OFF-PA-10000552,1,25.92,5,0.2,9.07
CA-2017-157343,OFF-AR-10003183,2,8.02,3,0.2,1
CA-2019-147354,TEC-CO-10000971,2,479.98,2,0.2,60
CA-2019-147354,OFF-BI-10003910,2,30.84,5,0.2,9.64
CA-2017-157287,OFF-ST-10001172,5,33.57,2,0.2,1.68
CA-2017-157287,FUR-CH-10001270,6,422.62,7,0.3,0
CA-2016-137575,TEC-AC-10004571,6,199.98,2,0,83.99
CA-2018-119074,FUR-FU-10004053,6,20.24,1,0,8.7
CA-2018-119074,FUR-FU-10003731,6,39.92,4,0,11.18
CA-2018-119074,OFF-BI-10000962,6,32.54,2,0,15.94
CA-2017-149566,TEC-AC-10001266,1,39,3,0,17.55
CA-2017-149566,OFF-LA-10000452,1,12.6,4,0,6.05
CA-2017-126186,FUR-FU-10000073,1,24.64,4,0.2,4
CA-2017-121132,OFF-LA-10002368,1,6.26,3,0.2,2.04
CA-2017-121132,OFF-FA-10004248,1,14.43,4,0.2,3.43
CA-2016-140473,TEC-CO-10004202,1,719.98,3,0.2,135
US-2019-102904,TEC-AC-10000927,1,239.92,8,0,23.99
CA-2018-102092,FUR-TA-10002530,1,1056.86,7,0,158.53
CA-2017-117884,TEC-AC-10002567,1,447.94,7,0.2,89.59
CA-2017-117884,OFF-ST-10002182,1,150.41,9,0.2,-33.84
CA-2018-132829,TEC-PH-10004539,1,453.58,3,0.2,39.69
CA-2018-132829,OFF-LA-10002945,1,45.36,9,0.2,14.74
CA-2018-132829,TEC-PH-10004345,1,287.88,3,0.2,35.99
CA-2018-132829,TEC-PH-10004912,1,131.88,3,0.2,14.84
CA-2018-132829,FUR-FU-10000206,1,2.33,2,0.6,-0.76
CA-2018-123540,FUR-CH-10000847,1,1454.9,5,0,378.27
US-2019-108315,OFF-BI-10000822,1,4.84,3,0.7,-3.55
US-2019-108315,FUR-FU-10000747,1,220.7,6,0.2,-8.28
CA-2018-134110,TEC-PH-10002350,1,67.18,3,0.2,6.72
CA-2018-134110,OFF-PA-10000697,1,15.23,4,0.2,5.52
US-2018-136581,OFF-PA-10002787,1,31.1,6,0.2,10.89
CA-2018-162390,OFF-BI-10004318,1,968.74,7,0.2,314.84
CA-2018-162390,OFF-BI-10001721,1,222.35,13,0.2,77.82
CA-2018-162390,TEC-CO-10004202,1,479.98,2,0.2,90
CA-2018-162222,OFF-PA-10003893,1,10.27,3,0.2,3.21
CA-2016-121629,TEC-MA-10004679,1,998.85,5,0.4,-199.77
CA-2017-164623,OFF-PA-10000249,1,24.56,2,0,11.54
CA-2016-159849,OFF-FA-10000053,1,5.67,3,0,0.11
CA-2019-101273,OFF-AP-10000804,1,14.34,4,0.2,0.9
CA-2019-106747,FUR-FU-10004188,1,102.3,1,0,26.6
CA-2019-146164,FUR-TA-10004915,1,607.52,2,0,97.2
CA-2019-146164,OFF-ST-10001228,1,31.16,2,0,7.79
CA-2018-111605,OFF-LA-10002368,1,2.61,1,0,1.2
CA-2016-130673,FUR-FU-10003489,1,10.33,3,0.6,-5.94
CA-2016-130673,OFF-PA-10000289,1,10.37,2,0.2,3.63
CA-2016-130673,TEC-AC-10004227,1,20.78,2,0.2,-3.64
CA-2016-130673,OFF-ST-10000636,1,66.96,5,0.2,-13.39
CA-2016-104808,OFF-BI-10003676,1,17.25,2,0.2,6.04
US-2019-132927,OFF-BI-10001116,1,11.09,7,0.7,-8.13
CA-2019-162015,TEC-AC-100038321,1,1287.45,5,0,244.62
CA-2019-162015,OFF-AP-10003040,1,168.1,5,0,43.71
CA-2017-138492,OFF-ST-10002583,1,51.97,2,0.2,-10.39
CA-2019-145338,OFF-AR-10002053,1,4.77,2,0.2,0.48
CA-2019-126676,OFF-EN-10004846,1,7.98,3,0,3.91
CA-2019-101700,OFF-EN-10003134,5,18.69,2,0.2,7.01
CA-2019-101700,FUR-FU-10001025,5,11.66,3,0.2,3.35
CA-2019-159667,TEC-AC-10002567,2,191.98,3,0.2,38.4
CA-2019-159667,TEC-PH-10004094,2,499.17,4,0.2,31.2
CA-2016-111934,OFF-BI-10004364,2,11.88,2,0,5.35
CA-2016-111934,OFF-PA-10000474,2,35.44,1,0,16.66
US-2018-117387,OFF-BI-10004308,2,67.14,4,0.2,25.18
CA-2016-141110,OFF-BI-10002012,2,4.32,3,0.2,1.51
CA-2016-141110,OFF-PA-10002586,2,14.94,3,0,7.02
CA-2016-141110,OFF-AP-10000692,2,40.54,2,0,11.35
CA-2016-141110,OFF-BI-10001553,2,7.31,1,0.2,2.56
US-2016-133949,TEC-PH-10004908,2,475.94,7,0.2,59.49
US-2018-116365,TEC-AC-10002217,2,30.08,2,0.2,-5.26
US-2018-116365,TEC-AC-10002942,2,165.6,3,0.2,-6.21
US-2018-116365,TEC-PH-10002890,2,180.96,5,0.2,13.57
CA-2019-162936,TEC-AC-10003614,2,23.18,2,0,7.65
CA-2016-151946,FUR-FU-10002878,2,56.96,2,0,21.08
CA-2016-151946,OFF-AP-10001626,2,15.56,4,0,4.05
CA-2016-151946,FUR-BO-10003272,2,353.57,2,0.2,-44.2
CA-2016-151946,FUR-FU-10002191,2,13.96,2,0,6.7
CA-2019-123624,TEC-AC-10000682,2,82.95,5,0,29.03
CA-2018-146437,OFF-AR-10000588,2,39.68,2,0,10.32
CA-2018-138233,TEC-AC-10002001,2,479.97,3,0,177.59
CA-2018-165918,OFF-LA-10003720,2,7.38,2,0,3.47
CA-2018-165918,OFF-BI-10004364,2,14.26,3,0.2,4.46
CA-2018-165918,OFF-PA-10000100,2,81.98,2,0,40.17
CA-2018-165918,OFF-BI-10004826,2,39.62,3,0.2,13.87
CA-2019-117513,FUR-TA-10001520,2,399.67,7,0.2,-14.99
CA-2019-132437,OFF-ST-10001031,2,65.12,4,0,16.93
US-2019-119319,FUR-FU-10003878,2,30.56,5,0.6,-19.86
CA-2019-104318,OFF-AP-10000358,2,20.77,2,0.2,2.34
US-2018-114230,OFF-ST-10000876,2,39.81,4,0.2,3.98
CA-2017-136147,OFF-BI-10004224,2,121.1,6,0.7,-100.92
CA-2017-136147,TEC-AC-10004568,2,111.96,5,0.2,-1.4
CA-2017-156118,OFF-PA-10000533,2,15.7,3,0.2,5.1
CA-2017-164084,OFF-ST-10003638,2,70.26,3,0,18.97
CA-2017-164084,TEC-AC-10002305,2,90,5,0,16.2
CA-2017-164084,OFF-BI-10000605,2,6.1,2,0.2,2.06
CA-2017-164084,FUR-TA-10003569,2,481.18,2,0.4,-120.29
CA-2017-164084,OFF-FA-10003059,2,7.24,4,0,2.39
CA-2018-107783,FUR-BO-10004409,2,177.45,5,0.5,-78.08
CA-2018-107783,OFF-BI-10000545,2,1369.76,6,0.7,-913.18
CA-2018-107783,OFF-AP-10004052,2,9.48,3,0.2,0.71
CA-2019-159793,FUR-BO-10001798,2,130.98,2,0.5,-89.07
