Order ID,Order Date,Ship Date,Customer ID,TerritoryID
US-2019-169551,07-07-19,09-07-19,RL-19615,6
CA-2019-106824,07-07-19,11-07-19,AT-10735,6
CA-2019-155152,07-07-19,09-07-19,MP-17965,6
CA-2019-105053,07-07-19,09-07-19,CS-12355,6
CA-2019-133249,08-07-19,11-07-19,SZ-20035,6
CA-2019-138464,08-07-19,12-07-19,VF-21715,1
CA-2019-108560,08-07-19,15-07-19,JC-15385,6
CA-2019-150189,08-07-19,10-07-19,VG-21790,6
CA-2019-140480,08-07-19,12-07-19,HE-14800,6
CA-2019-134306,08-07-19,12-07-19,TD-20995,6
CA-2019-111759,08-07-19,12-07-19,MR-17545,6
CA-2019-145128,09-07-19,14-07-19,SM-20320,6
CA-2019-121083,09-07-19,15-07-19,JF-15190,6
US-2019-100209,09-07-19,15-07-19,TD-20995,6
CA-2019-115651,09-07-19,12-07-19,NS-18640,6
CA-2019-132122,09-07-19,14-07-19,JH-15820,10
CA-2019-169012,10-07-19,14-07-19,BF-11275,1
CA-2019-128629,10-07-19,14-07-19,BP-11155,6
CA-2019-127460,10-07-19,14-07-19,FG-14260,10
CA-2019-136623,11-07-19,16-07-19,TS-21430,10
CA-2019-164959,11-07-19,15-07-19,KN-16390,6
CA-2019-156818,11-07-19,13-07-19,JD-16015,7
CA-2019-162015,11-07-19,18-07-19,KB-16240,6
CA-2019-127656,11-07-19,17-07-19,NW-18400,7
CA-2019-106047,12-07-19,18-07-19,CS-11860,8
CA-2019-136364,13-07-19,17-07-19,MH-17455,10
CA-2019-102155,13-07-19,17-07-19,RR-19525,1
US-2019-161935,14-07-19,18-07-19,JL-15835,6
CA-2019-121048,14-07-19,18-07-19,TC-21295,6
CA-2019-164378,15-07-19,18-07-19,MM-18055,10
US-2019-128951,15-07-19,17-07-19,RS-19420,7
CA-2019-166142,15-07-19,19-07-19,MM-17260,6
US-2019-152842,16-07-19,23-07-19,NF-18385,1
US-2019-156909,16-07-19,18-07-19,SF-20065,6
CA-2019-109778,16-07-19,21-07-19,VM-21685,6
CA-2019-142342,17-07-19,19-07-19,AJ-10795,6
US-2019-105046,17-07-19,23-07-19,BE-11335,1
CA-2019-139948,17-07-19,22-07-19,SW-20455,6
CA-2019-126662,17-07-19,21-07-19,AB-10255,7
US-2019-165358,18-07-19,23-07-19,SV-20365,7
US-2019-142573,18-07-19,23-07-19,ML-17410,6
CA-2019-150497,20-07-19,24-07-19,SM-20950,6
US-2019-108343,20-07-19,25-07-19,AR-10825,10
CA-2019-122035,20-07-19,25-07-19,EM-13825,6
CA-2019-118640,20-07-19,26-07-19,CS-11950,6
US-2019-123204,21-07-19,27-07-19,CS-11860,10
US-2019-160465,21-07-19,26-07-19,SW-20350,10
CA-2019-145093,21-07-19,26-07-19,PT-19090,1
CA-2019-118724,21-07-19,25-07-19,AR-10825,1
CA-2019-103478,21-07-19,24-07-19,KL-16555,7
US-2019-158505,21-07-19,21-07-19,SF-20200,6
US-2019-123834,21-07-19,25-07-19,GM-14500,10
US-2019-127719,21-07-19,25-07-19,TW-21025,1
CA-2019-145429,21-07-19,25-07-19,SW-20455,6
CA-2019-104731,21-07-19,27-07-19,AM-10705,6
US-2019-106551,22-07-19,27-07-19,EB-13930,1
CA-2019-109750,22-07-19,28-07-19,FH-14365,6
CA-2019-103506,23-07-19,27-07-19,LR-17035,1
CA-2019-118346,23-07-19,24-07-19,PO-19180,10
CA-2019-133718,23-07-19,26-07-19,TB-21520,6
CA-2019-125367,23-07-19,30-07-19,NM-18445,10
US-2019-101721,23-07-19,27-07-19,MY-17380,6
CA-2019-117240,23-07-19,28-07-19,CP-12340,6
CA-2019-110940,23-07-19,28-07-19,AZ-10750,7
US-2019-169320,23-07-19,25-07-19,LH-16900,1
US-2019-135013,24-07-19,24-07-19,HR-14830,1
CA-2019-167549,25-07-19,27-07-19,EM-14200,7
CA-2019-125640,25-07-19,29-07-19,DD-13570,6
CA-2019-169810,25-07-19,31-07-19,RB-19360,10
CA-2019-121293,25-07-19,28-07-19,JC-15775,6
US-2019-167318,26-07-19,01-08-19,GZ-14545,1
CA-2019-123239,27-07-19,31-07-19,MG-18145,6
CA-2019-108791,27-07-19,31-07-19,TM-21490,6
CA-2019-107209,27-07-19,01-08-19,JW-15955,1
CA-2019-133046,27-07-19,01-08-19,DK-13375,1
CA-2019-130841,28-07-19,01-08-19,MH-17620,6
CA-2019-146031,29-07-19,01-08-19,GM-14440,7
US-2019-115301,29-07-19,02-08-19,VG-21790,6
CA-2019-101483,29-07-19,01-08-19,AG-10675,6
US-2019-113852,29-07-19,02-08-19,GW-14605,6
US-2019-130953,29-07-19,03-08-19,RF-19735,10
CA-2019-130771,29-07-19,03-08-19,LA-16780,6
CA-2019-141103,30-07-19,06-08-19,JF-15355,7
CA-2019-167913,30-07-19,03-08-19,JL-15835,1
CA-2019-155740,30-07-19,02-08-19,TC-21475,7
CA-2019-121909,31-07-19,05-08-19,EA-14035,6
CA-2019-125752,31-07-19,04-08-19,EH-14125,6
CA-2019-161102,31-07-19,03-08-19,EC-14050,10
US-2019-165869,31-07-19,05-08-19,LS-17200,6
CA-2019-126144,31-07-19,05-08-19,GM-14680,8
CA-2019-147032,31-07-19,04-08-19,LB-16795,6
CA-2019-115805,31-07-19,31-07-19,KW-16435,1
CA-2019-124576,01-08-19,04-08-19,HK-14890,6
CA-2019-135034,01-08-19,03-08-19,AT-10735,6
CA-2019-168942,01-08-19,05-08-19,EM-13960,6
CA-2019-133235,01-08-19,04-08-19,LH-16750,6
CA-2019-162691,01-08-19,07-08-19,AS-10045,6
CA-2019-163566,03-08-19,06-08-19,TB-21055,7
CA-2019-141747,03-08-19,08-08-19,SC-20230,6
CA-2019-168396,03-08-19,08-08-19,BD-11725,7
CA-2019-165386,03-08-19,04-08-19,CM-12190,7
US-2019-143175,03-08-19,06-08-19,GA-14515,1
CA-2019-140781,03-08-19,07-08-19,AB-10105,6
CA-2019-146367,04-08-19,08-08-19,HM-14860,1
CA-2019-132738,04-08-19,07-08-19,HM-14860,6
CA-2019-154676,05-08-19,08-08-19,NZ-18565,10
CA-2019-128328,05-08-19,09-08-19,PO-18865,7
CA-2019-117695,05-08-19,08-08-19,PW-19030,6
CA-2019-136609,06-08-19,11-08-19,TB-21355,1
CA-2019-168172,06-08-19,10-08-19,SH-20395,10
CA-2019-151981,06-08-19,12-08-19,GM-14455,1
CA-2019-161200,06-08-19,10-08-19,SV-20365,6
CA-2019-156776,07-08-19,11-08-19,JL-15505,1
US-2019-155999,07-08-19,13-08-19,JK-15370,7
CA-2019-110821,07-08-19,08-08-19,CK-12205,1
CA-2019-158344,07-08-19,11-08-19,CC-12475,6
CA-2019-115175,07-08-19,12-08-19,MC-17575,1
CA-2019-117023,07-08-19,12-08-19,JW-15955,6
CA-2019-163321,07-08-19,11-08-19,FM-14380,7
CA-2019-143063,10-08-19,15-08-19,IL-15100,6
CA-2019-145443,10-08-19,15-08-19,SC-20695,6
CA-2019-160899,11-08-19,13-08-19,DR-12940,6
CA-2019-139311,11-08-19,13-08-19,SF-20965,7
CA-2019-100433,11-08-19,16-08-19,SJ-20125,9
CA-2019-106537,12-08-19,17-08-19,RH-19495,10
CA-2019-158169,12-08-19,15-08-19,JM-16195,7
CA-2019-152310,12-08-19,19-08-19,DK-12895,6
US-2019-118941,12-08-19,12-08-19,BB-11545,7
CA-2019-100580,13-08-19,20-08-19,MK-17905,10
CA-2019-128363,13-08-19,18-08-19,DC-12850,10
US-2019-103828,13-08-19,13-08-19,JK-15370,10
CA-2019-167542,13-08-19,20-08-19,KD-16495,10
CA-2019-105921,14-08-19,21-08-19,JM-15250,1
CA-2019-169264,14-08-19,16-08-19,NP-18700,6
CA-2019-138548,15-08-19,21-08-19,JG-15160,6
US-2019-117723,15-08-19,18-08-19,DL-13495,6
CA-2019-144883,15-08-19,19-08-19,BO-11350,6
CA-2019-122987,16-08-19,16-08-19,SJ-20215,7
CA-2019-151211,17-08-19,23-08-19,AH-10120,6
CA-2019-166093,17-08-19,24-08-19,RW-19540,6
CA-2019-118892,17-08-19,22-08-19,TP-21415,6
US-2019-111423,17-08-19,19-08-19,EH-13765,6
CA-2019-133102,17-08-19,24-08-19,ED-13885,6
CA-2019-162936,18-08-19,22-08-19,CM-12160,10
CA-2019-119809,18-08-19,25-08-19,YS-21880,6
CA-2019-121027,18-08-19,22-08-19,HW-14935,6
CA-2019-122028,18-08-19,25-08-19,CK-12205,1
CA-2019-117947,18-08-19,23-08-19,NG-18355,6
CA-2019-151358,18-08-19,22-08-19,NF-18595,7
CA-2019-112809,18-08-19,22-08-19,RA-19915,1
CA-2019-163069,18-08-19,21-08-19,PJ-19015,6
CA-2019-132339,19-08-19,23-08-19,JB-15400,6
CA-2019-115777,19-08-19,24-08-19,DO-13645,1
US-2019-100398,19-08-19,23-08-19,DO-13435,6
CA-2019-101728,19-08-19,23-08-19,SC-20575,6
CA-2019-105326,20-08-19,27-08-19,KT-16480,7
CA-2019-137344,20-08-19,20-08-19,EM-13810,10
CA-2019-119011,20-08-19,25-08-19,LR-17035,6
US-2019-111241,20-08-19,22-08-19,GM-14500,1
US-2019-114356,20-08-19,26-08-19,TT-21460,6
CA-2019-144750,21-08-19,21-08-19,DL-13495,6
CA-2019-121489,21-08-19,25-08-19,CM-11815,1
CA-2019-126956,21-08-19,28-08-19,GT-14710,6
CA-2019-112956,21-08-19,27-08-19,TH-21550,6
US-2019-109253,21-08-19,22-08-19,PR-18880,6
US-2019-102183,21-08-19,28-08-19,PK-19075,10
CA-2019-155705,21-08-19,23-08-19,NF-18385,6
CA-2019-117646,21-08-19,25-08-19,SC-20845,7
US-2019-132381,22-08-19,24-08-19,Dp-13240,6
CA-2019-131037,22-08-19,23-08-19,TM-21490,1
CA-2019-129021,23-08-19,26-08-19,PO-18850,6
CA-2019-123043,24-08-19,29-08-19,AH-10195,6
CA-2019-139717,24-08-19,26-08-19,DM-13015,10
CA-2019-159793,25-08-19,29-08-19,SV-20365,10
US-2019-105697,25-08-19,27-08-19,JE-15715,6
CA-2019-114636,25-08-19,29-08-19,GA-14725,6
CA-2019-101210,25-08-19,28-08-19,DW-13540,6
CA-2019-157350,26-08-19,01-09-19,DP-13000,1
CA-2019-128475,26-08-19,01-09-19,SC-20680,7
CA-2019-132584,26-08-19,27-08-19,HJ-14875,7
CA-2019-101273,27-08-19,30-08-19,ST-20530,6
US-2019-139465,27-08-19,30-08-19,MR-17545,1
CA-2019-133501,27-08-19,01-09-19,DK-12895,1
CA-2019-161956,27-08-19,29-08-19,DR-12880,6
CA-2019-163097,27-08-19,31-08-19,SF-20200,9
CA-2019-155047,27-08-19,30-08-19,SE-20110,10
US-2019-162208,27-08-19,30-08-19,SP-20620,7
CA-2019-130036,27-08-19,27-08-19,BP-11185,7
US-2019-134481,27-08-19,01-09-19,AR-10405,6
US-2019-169502,28-08-19,01-09-19,MG-17650,7
CA-2019-146920,28-08-19,01-09-19,SC-20305,6
CA-2019-126067,28-08-19,03-09-19,KN-16705,1
CA-2019-144064,29-08-19,01-09-19,CP-12085,6
CA-2019-104024,29-08-19,03-09-19,MD-17860,6
CA-2019-101014,29-08-19,04-09-19,RW-19540,1
CA-2019-154074,31-08-19,02-09-19,BW-11110,6
CA-2019-127712,31-08-19,05-09-19,MG-17890,1
CA-2019-132619,31-08-19,05-09-19,MS-17770,8
CA-2019-133004,31-08-19,05-09-19,AJ-10945,10
CA-2019-107321,31-08-19,04-09-19,AW-10930,1
US-2019-135062,31-08-19,04-09-19,RL-19615,10
CA-2019-117198,31-08-19,05-09-19,BG-11035,6
CA-2019-159884,31-08-19,05-09-19,JF-15490,1
CA-2019-145653,01-09-19,01-09-19,CA-12775,1
CA-2019-107909,01-09-19,06-09-19,SS-20875,6
CA-2019-131625,01-09-19,05-09-19,BN-11515,6
CA-2019-128041,01-09-19,01-09-19,RW-19540,10
US-2019-135230,01-09-19,07-09-19,CK-12325,10
CA-2019-145037,02-09-19,07-09-19,TB-21055,1
CA-2019-157987,02-09-19,06-09-19,AC-10615,6
CA-2019-114552,02-09-19,08-09-19,Dl-13600,6
US-2019-163657,02-09-19,06-09-19,JL-15235,6
CA-2019-146983,02-09-19,06-09-19,AH-10210,1
CA-2019-169327,02-09-19,04-09-19,MH-17290,1
CA-2019-110380,02-09-19,07-09-19,PF-19225,6
CA-2019-111388,02-09-19,02-09-19,SU-20665,9
CA-2019-102218,02-09-19,04-09-19,LW-17215,1
CA-2019-137596,02-09-19,07-09-19,BE-11335,6
CA-2019-114216,02-09-19,06-09-19,RK-19300,6
CA-2019-111220,02-09-19,08-09-19,JS-15595,1
CA-2019-123001,02-09-19,08-09-19,AW-10840,6
CA-2019-113075,02-09-19,06-09-19,MC-18100,1
US-2019-122637,03-09-19,08-09-19,EP-13915,6
CA-2019-146136,03-09-19,07-09-19,AP-10915,6
CA-2019-123022,03-09-19,08-09-19,SC-20050,6
CA-2019-161067,03-09-19,06-09-19,KB-16405,10
US-2019-153255,03-09-19,07-09-19,JK-15730,7
CA-2019-161823,03-09-19,08-09-19,AG-10300,6
CA-2019-167626,03-09-19,07-09-19,MY-18295,6
CA-2019-161557,03-09-19,08-09-19,AG-10900,7
CA-2019-120761,04-09-19,08-09-19,AB-10150,6
US-2019-147655,04-09-19,05-09-19,AS-10045,1
CA-2019-141929,04-09-19,08-09-19,RA-19285,1
CA-2019-109757,04-09-19,09-09-19,MD-17350,7
CA-2019-102750,04-09-19,08-09-19,GM-14695,1
CA-2019-140326,04-09-19,06-09-19,HW-14935,6
CA-2019-137582,04-09-19,08-09-19,CV-12805,7
US-2019-117450,04-09-19,08-09-19,DO-13645,6
CA-2019-101182,04-09-19,05-09-19,KB-16405,1
CA-2019-117394,04-09-19,10-09-19,MM-17920,7
CA-2019-152485,04-09-19,08-09-19,JD-15790,1
CA-2019-117261,04-09-19,10-09-19,TH-21235,6
US-2019-166394,04-09-19,06-09-19,VM-21835,6
CA-2019-100783,04-09-19,08-09-19,JK-16120,6
CA-2019-147410,04-09-19,08-09-19,EJ-14155,6
CA-2019-116680,04-09-19,06-09-19,PK-19075,10
CA-2019-102736,05-09-19,09-09-19,LP-17095,6
CA-2019-120705,05-09-19,11-09-19,MG-17875,6
CA-2019-107293,05-09-19,06-09-19,CS-12400,6
CA-2019-148929,07-09-19,11-09-19,SP-20620,6
US-2019-129441,07-09-19,11-09-19,JC-15340,6
CA-2019-128769,07-09-19,12-09-19,DM-12955,6
CA-2019-124401,07-09-19,12-09-19,RD-19900,6
CA-2019-100335,07-09-19,13-09-19,NF-18595,7
CA-2019-151008,07-09-19,08-09-19,JM-16195,7
CA-2019-100160,07-09-19,11-09-19,CB-12025,6
CA-2019-107244,07-09-19,11-09-19,AG-10390,1
US-2019-150070,07-09-19,12-09-19,JA-15970,10
US-2019-169488,07-09-19,09-09-19,AA-10375,8
US-2019-104094,07-09-19,11-09-19,AG-10675,7
CA-2019-163692,07-09-19,09-09-19,Dp-13240,1
CA-2019-103877,07-09-19,14-09-19,RD-19660,7
CA-2019-128783,07-09-19,07-09-19,TG-21640,6
US-2019-130687,07-09-19,10-09-19,PF-19225,10
US-2019-124779,08-09-19,11-09-19,BF-11020,7
CA-2019-144456,08-09-19,09-09-19,FC-14245,7
US-2019-124968,08-09-19,13-09-19,MM-18055,6
CA-2019-152856,08-09-19,10-09-19,RS-19765,1
CA-2019-132437,08-09-19,13-09-19,EM-14095,10
CA-2019-158036,08-09-19,14-09-19,DB-13555,10
CA-2019-149895,08-09-19,12-09-19,EB-14110,6
CA-2019-126396,08-09-19,12-09-19,AR-10345,7
CA-2019-155929,09-09-19,13-09-19,AI-10855,1
CA-2019-147228,09-09-19,14-09-19,SO-20335,7
CA-2019-168403,09-09-19,15-09-19,DK-12835,10
US-2019-159562,09-09-19,15-09-19,JB-16000,6
CA-2019-139444,09-09-19,15-09-19,GK-14620,1
CA-2019-152198,09-09-19,10-09-19,JD-16015,1
CA-2019-169439,09-09-19,13-09-19,LC-17140,7
CA-2019-137498,09-09-19,14-09-19,LC-17050,6
US-2019-118087,09-09-19,13-09-19,SP-20620,6
US-2019-146213,09-09-19,14-09-19,MC-17605,6
CA-2019-147361,09-09-19,15-09-19,SB-20290,6
CA-2019-100825,09-09-19,14-09-19,KD-16495,6
CA-2019-159954,10-09-19,14-09-19,SS-20410,6
CA-2019-110905,10-09-19,15-09-19,RW-19690,6
CA-2019-152093,10-09-19,15-09-19,SN-20560,10
CA-2019-123036,10-09-19,17-09-19,HA-14905,1
CA-2019-120999,10-09-19,15-09-19,LC-16930,1
CA-2019-122280,10-09-19,10-09-19,SH-20395,6
CA-2019-128370,10-09-19,10-09-19,FH-14275,6
CA-2019-126438,10-09-19,13-09-19,AR-10345,1
CA-2019-147403,10-09-19,13-09-19,KH-16630,6
CA-2019-117044,11-09-19,13-09-19,HA-14920,1
US-2019-142188,11-09-19,11-09-19,JF-15415,6
CA-2019-166898,11-09-19,13-09-19,KH-16630,1
CA-2019-144484,11-09-19,11-09-19,CB-12025,7
US-2019-152898,11-09-19,15-09-19,CB-12025,1
CA-2019-124898,11-09-19,15-09-19,DB-12910,10
CA-2019-127726,11-09-19,13-09-19,SS-20410,10
US-2019-160836,11-09-19,16-09-19,CC-12475,6
CA-2019-112774,11-09-19,12-09-19,RC-19960,6
CA-2019-149559,11-09-19,12-09-19,KF-16285,10
US-2019-109582,12-09-19,17-09-19,JM-15865,1
CA-2019-103611,12-09-19,15-09-19,JM-15535,1
CA-2019-108749,12-09-19,15-09-19,DJ-13510,6
CA-2019-140676,12-09-19,15-09-19,BF-11080,6
CA-2019-139493,13-09-19,19-09-19,SG-20605,7
CA-2019-108931,14-09-19,19-09-19,HZ-14950,8
CA-2019-130302,14-09-19,19-09-19,CY-12745,1
CA-2019-156237,14-09-19,15-09-19,PS-18760,10
CA-2019-115882,14-09-19,17-09-19,DB-13555,1
CA-2019-114440,14-09-19,17-09-19,TB-21520,6
CA-2019-147725,14-09-19,14-09-19,LT-17110,6
US-2019-157224,14-09-19,18-09-19,JB-16000,6
CA-2019-152975,14-09-19,16-09-19,RB-19705,7
CA-2019-139822,15-09-19,21-09-19,Dp-13240,6
CA-2019-145737,15-09-19,20-09-19,AB-10165,1
US-2019-163300,15-09-19,21-09-19,ES-14020,1
CA-2019-165008,15-09-19,17-09-19,DO-13645,1
CA-2019-163020,15-09-19,19-09-19,MO-17800,6
CA-2019-124205,15-09-19,19-09-19,TC-21145,7
CA-2019-134418,15-09-19,20-09-19,GM-14500,7
CA-2019-132353,15-09-19,17-09-19,DB-13060,6
CA-2019-146185,15-09-19,19-09-19,CC-12145,6
CA-2019-130043,15-09-19,19-09-19,BB-11545,6
US-2019-116652,15-09-19,19-09-19,RD-19480,6
CA-2019-121888,15-09-19,17-09-19,CL-11890,1
CA-2019-127096,15-09-19,17-09-19,CS-12400,10
CA-2019-144113,16-09-19,20-09-19,JF-15355,6
CA-2019-136448,16-09-19,18-09-19,AS-10090,7
CA-2019-118136,16-09-19,17-09-19,BB-10990,6
CA-2019-112984,16-09-19,18-09-19,EH-14185,1
CA-2019-134173,16-09-19,21-09-19,AB-10060,10
CA-2019-130715,16-09-19,20-09-19,CY-12745,10
CA-2019-141446,16-09-19,18-09-19,CL-12700,7
CA-2019-137470,17-09-19,17-09-19,TP-21415,10
CA-2019-142293,17-09-19,20-09-19,SC-20380,6
CA-2019-157931,17-09-19,22-09-19,MO-17800,6
CA-2019-105669,17-09-19,22-09-19,SJ-20125,6
CA-2019-112515,17-09-19,21-09-19,AS-10225,7
CA-2019-126928,17-09-19,23-09-19,GZ-14470,6
CA-2019-148068,18-09-19,25-09-19,MM-18280,6
CA-2019-166856,18-09-19,22-09-19,TS-21505,7
CA-2019-140508,18-09-19,21-09-19,PA-19060,7
CA-2019-106180,18-09-19,23-09-19,SH-19975,6
CA-2019-133333,18-09-19,22-09-19,BF-11020,6
CA-2019-134439,18-09-19,23-09-19,TM-21010,1
CA-2019-164756,18-09-19,22-09-19,SS-20140,1
CA-2019-131016,18-09-19,20-09-19,DC-12850,10
CA-2019-139787,19-09-19,23-09-19,JP-16135,7
CA-2019-102974,19-09-19,24-09-19,DP-13105,6
CA-2019-143378,19-09-19,25-09-19,JR-16210,7
CA-2019-160801,19-09-19,19-09-19,FG-14260,10
US-2019-148866,19-09-19,24-09-19,JM-15535,10
CA-2019-139619,19-09-19,23-09-19,ES-14080,1
CA-2019-153822,19-09-19,25-09-19,AB-10105,6
CA-2019-100111,20-09-19,26-09-19,SV-20365,10
CA-2019-165155,21-09-19,23-09-19,BM-11575,6
CA-2019-132262,21-09-19,23-09-19,ML-18265,6
CA-2019-123351,21-09-19,25-09-19,KT-16480,6
US-2019-146878,21-09-19,27-09-19,DL-12865,1
CA-2019-151428,21-09-19,26-09-19,RH-19495,6
CA-2019-169817,21-09-19,25-09-19,EB-13870,10
CA-2019-133074,21-09-19,25-09-19,DB-13615,6
CA-2019-167381,22-09-19,24-09-19,EH-14005,7
CA-2019-161970,22-09-19,27-09-19,PB-19105,7
CA-2019-166317,22-09-19,26-09-19,JE-15610,1
CA-2019-158379,22-09-19,26-09-19,JA-15970,1
CA-2019-117009,22-09-19,28-09-19,BK-11260,10
US-2019-108245,22-09-19,27-09-19,SH-19975,6
CA-2019-162789,22-09-19,24-09-19,LC-17140,9
CA-2019-122196,22-09-19,24-09-19,CA-12265,6
CA-2019-102967,22-09-19,26-09-19,MG-17890,1
CA-2019-161053,22-09-19,23-09-19,JE-15745,6
CA-2019-136000,22-09-19,25-09-19,SC-20440,1
US-2019-103226,22-09-19,28-09-19,DW-13195,6
CA-2019-138422,23-09-19,26-09-19,KN-16705,6
US-2019-125647,23-09-19,28-09-19,LC-16870,6
CA-2019-123778,23-09-19,30-09-19,BS-11755,7
CA-2019-103520,23-09-19,25-09-19,MH-17785,8
CA-2019-117485,23-09-19,29-09-19,BD-11320,7
CA-2019-121412,23-09-19,27-09-19,BG-11695,6
CA-2019-121853,23-09-19,29-09-19,DB-13660,10
US-2019-132059,23-09-19,29-09-19,AP-10915,6
CA-2019-102309,23-09-19,25-09-19,DO-13645,6
CA-2019-121314,23-09-19,26-09-19,BE-11410,6
CA-2019-132521,23-09-19,25-09-19,DW-13540,1
CA-2019-144694,24-09-19,26-09-19,BD-11605,1
CA-2019-121839,24-09-19,28-09-19,MH-18115,6
CA-2019-142391,24-09-19,24-09-19,PB-19150,6
CA-2019-130148,24-09-19,28-09-19,NK-18490,6
CA-2019-134096,24-09-19,29-09-19,PP-18955,7
CA-2019-108910,24-09-19,29-09-19,KC-16540,6
CA-2019-163335,24-09-19,27-09-19,AG-10675,6
CA-2019-142034,24-09-19,28-09-19,KB-16240,6
US-2019-132675,24-09-19,28-09-19,KF-16285,9
CA-2019-122364,24-09-19,29-09-19,FA-14230,10
CA-2019-148411,24-09-19,26-09-19,RO-19780,1
CA-2019-160325,24-09-19,24-09-19,BP-11095,6
CA-2019-112004,25-09-19,28-09-19,AH-10075,1
CA-2019-144904,25-09-19,01-10-19,KW-16435,6
CA-2019-162572,25-09-19,27-09-19,RB-19360,6
CA-2019-116939,25-09-19,29-09-19,AG-10900,1
CA-2019-169929,25-09-19,28-09-19,LS-17200,6
CA-2019-122112,25-09-19,29-09-19,CA-11965,10
CA-2019-162481,25-09-19,29-09-19,CT-11995,1
CA-2019-156391,26-09-19,28-09-19,SL-20155,7
CA-2019-129490,26-09-19,30-09-19,SJ-20125,7
US-2019-106145,26-09-19,26-09-19,RA-19885,1
CA-2019-160017,28-09-19,02-10-19,SP-20860,7
US-2019-125717,28-09-19,01-10-19,DS-13030,1
CA-2019-152205,28-09-19,05-10-19,SF-20965,1
US-2019-139955,28-09-19,30-09-19,CM-12160,1
CA-2019-101574,28-09-19,04-10-19,BD-11725,10
CA-2019-118402,29-09-19,04-10-19,JO-15280,6
CA-2019-126676,29-09-19,01-10-19,FH-14365,6
CA-2019-121300,29-09-19,29-09-19,MG-17680,1
CA-2019-100314,29-09-19,05-10-19,AS-10630,6
CA-2019-140186,29-09-19,02-10-19,PG-18820,6
CA-2019-148138,29-09-19,03-10-19,ME-18010,6
CA-2019-128335,29-09-19,05-10-19,JA-15970,6
CA-2019-137918,29-09-19,06-10-19,JK-15730,1
US-2019-141509,29-09-19,01-10-19,SC-20575,7
US-2019-120908,30-09-19,02-10-19,BF-10975,6
CA-2019-123029,30-09-19,02-10-19,BT-11530,6
CA-2019-147452,30-09-19,03-10-19,CS-11845,7
US-2019-130603,30-09-19,06-10-19,SC-20050,6
CA-2019-144225,30-09-19,02-10-19,CC-12475,6
CA-2019-117807,01-10-19,07-10-19,DK-13090,6
CA-2019-152275,01-10-19,08-10-19,KH-16630,6
CA-2019-156951,01-10-19,08-10-19,EB-13840,6
CA-2019-113418,01-10-19,03-10-19,CM-12655,6
US-2019-139577,01-10-19,06-10-19,TN-21040,8
CA-2019-129378,01-10-19,02-10-19,NS-18505,6
CA-2019-126074,02-10-19,06-10-19,RF-19735,6
CA-2019-101308,02-10-19,07-10-19,FG-14260,6
CA-2019-152926,02-10-19,04-10-19,SC-20695,9
CA-2019-123981,02-10-19,08-10-19,RW-19630,6
CA-2019-137414,02-10-19,06-10-19,CM-12115,6
US-2019-162558,02-10-19,05-10-19,Dp-13240,1
CA-2019-147564,02-10-19,06-10-19,BP-11155,6
CA-2019-141117,02-10-19,08-10-19,JK-16090,6
CA-2019-116113,02-10-19,06-10-19,JW-15220,1
CA-2019-105914,02-10-19,08-10-19,PV-18985,6
CA-2019-141789,03-10-19,06-10-19,AC-10450,6
CA-2019-101749,03-10-19,08-10-19,AS-10045,10
CA-2019-143035,03-10-19,05-10-19,CC-12430,7
CA-2019-144820,03-10-19,07-10-19,LW-16825,1
CA-2019-134607,03-10-19,08-10-19,HL-15040,6
CA-2019-149853,03-10-19,09-10-19,PO-18850,6
CA-2019-163818,04-10-19,08-10-19,PS-18970,6
CA-2019-143112,05-10-19,09-10-19,TS-21370,7
CA-2019-157672,05-10-19,07-10-19,RB-19795,1
CA-2019-131807,05-10-19,10-10-19,GG-14650,6
CA-2019-167661,05-10-19,10-10-19,MP-18175,7
US-2019-103247,05-10-19,08-10-19,PO-19195,6
US-2019-148054,06-10-19,11-10-19,NZ-18565,1
CA-2019-146269,06-10-19,06-10-19,MH-17455,1
CA-2019-137421,06-10-19,11-10-19,AJ-10945,7
US-2019-136868,06-10-19,12-10-19,CR-12820,10
CA-2019-109099,06-10-19,11-10-19,MM-18280,6
CA-2019-118577,06-10-19,11-10-19,XP-21865,7
CA-2019-148404,07-10-19,11-10-19,Dp-13240,6
CA-2019-128426,07-10-19,11-10-19,JK-15730,10
CA-2019-108574,07-10-19,11-10-19,MG-18145,6
CA-2019-152709,07-10-19,12-10-19,DB-13210,7
CA-2019-104003,07-10-19,13-10-19,DC-13285,6
CA-2019-151596,08-10-19,11-10-19,BP-11050,6
CA-2019-105487,08-10-19,14-10-19,CS-12250,10
US-2019-168613,08-10-19,14-10-19,GM-14440,6
US-2019-117247,09-10-19,14-10-19,CK-12760,6
CA-2019-162635,09-10-19,10-10-19,EB-14170,1
CA-2019-132430,09-10-19,11-10-19,CP-12085,7
CA-2019-141873,09-10-19,14-10-19,HG-14845,1
US-2019-115595,09-10-19,11-10-19,XP-21865,7
CA-2019-163125,09-10-19,11-10-19,MB-17305,6
CA-2019-111717,10-10-19,16-10-19,SW-20245,7
CA-2019-169607,12-10-19,15-10-19,CA-12265,7
CA-2019-169362,12-10-19,15-10-19,SP-20860,10
CA-2019-168655,12-10-19,18-10-19,ML-18040,7
CA-2019-112431,12-10-19,14-10-19,RW-19690,6
CA-2019-130505,12-10-19,12-10-19,NF-18385,6
